company,name,salary_top,salary_bottom,type,education,latitude,longitude,skills,description
company 96,job 962,7401.552523682012,423.84825229450195,part time,tertiary,-34.04392268649098,151.3452591940989,"['Other', 'Nursing - High Acuity', 'Nursing - Aged Care ', 'Conservation, Parks & Wildlife']","The primary focus of this position is to lead, develop
and direct all aspects of WV's work in Georgia, as part of the broader
South Caucasus Sub-Regional program. The main responsibility of the
incumbent is to ensure that WV programs directly contribute to the
sustainable well-being of children and fulfillment of their rights within
families and communities. He/ she is to represent WV to all relevant
donors, project partners and other WV Partnership offices and divisions,
including local government, church representatives and non-governmental
organizations serving according to given Power of Attorney. The incumbent
should provide a high standard of personal Christian leadership; as well
as leadership to WV Georgia staff, promoting fairness and transparency in
decision-making. The Program Director should also ensure alignment with
MFI through participation in MFI Board and other Governance structures,
and provide appropriate collegial support to MFI Executive Director. The
successful candidate must be able to travel to Abkhazia region frequently
and needs to have a valid international driver's license. He/ she must be
able to drive manual gear cars (not only automatic)."
company 96,job 963,6489.820041600234,440.9517752721448,internship,tertiary,-33.85927997730637,151.02362374791795,"['Fund Administration', 'Housekeeping']","The successful candidate will become a part of the
company's development team. He/ she will be working mainly on various
parts of the company's web applications."
company 96,job 964,3457.718545216003,1818.345913865691,part time,PhD,-33.71864547918267,151.2765643084564,"['Corporate & Commercial Law', 'Computer Operators', 'Welders & Boilermakers ']","Intracom Armenia LLC is looking for a
Telecommunication Engineer for installation/ commissioning/ acceptance
of telecommunication equipment for fixed and mobile networks."
company 96,job 965,8829.774546045772,4789.094408318551,internship,masters,-34.1296626274571,151.20094007271172,['Web Development & Production'],"The Deputy Chief of Party (DCoP) will serve under the
general direction of the Chief of Party (CoP) and is expected to perform
in a senior managerial and leadership role; to communicate clearly and
courteously; to develop and maintain positive relationships with clients,
consultants, collaborators, co-workers, field sites and funders; to work
respectfully with ME&A/ CEWP colleagues. The job requires adherence to
ME&A policies and procedures. The DCoP is delegated responsibility from
the CoP in providing leadership and management in the administrative,
programmatic, technical and operational aspects of the Clean Energy and
Water Program (CEWP). Although the DCoPs work is completed under the
general direction of the CoP, it also requires working in collaboration
with ME&A Director of Operations and other related headquarters
personnel. The work of the DCoP is to be conducted in accordance with
ME&A policies and procedures, USAID laws, regulations and policies and
applicable host country laws and regulations so as to achieve project
success as evidenced by timely production of required deliverables and
achievement of targeted indicators and outcomes."
company 96,job 966,7374.488182524784,6496.788339246205,apprenticeship,masters,-34.029443782167284,151.42128431498645,['Remuneration & Benefits'],"M Systems is seeking experienced  Mobile Application
Developers for development of features both for its own projects and
ordered by customers."
company 96,job 967,3759.468428710161,2301.586480350795,full time,PhD,-33.80877511162364,150.9829205232198,['Management'],"The incumbent will be developing and regularly updating
internal audit policy for Kamurj UCO LLC, in accordance with the Armenian
legislation, requirements of the Central Bank of Armenia, accounting
standards and financial policy of the organization, conducting regular
and ad hoc financial audits, reporting to the Executive Director and
Board of Kamurj UCO LLC, as well as providing recommendations for
constant improvement of financial operations of Kamurj UCO LLC."
company 96,job 968,3803.2109088111265,755.0022835576964,casual,none,-34.00450637388529,151.12909592590958,['Nursing - Management'],"The Billing Analysts role is to research, plan and
recommend solutions to meet the companys accounting reports
requirements. He/ she will be also responsible for feasibility studies of
requirements before making recommendations to the management."
company 96,job 969,9447.986716799205,8031.777182223705,casual,postgraduate,-33.80265714201176,150.9360992211115,"['Analysis & Reporting', 'Project Engineering', 'COO & MD']","VTB Bank (Armenia) CJSC is looking for an active,
self-motivated professional to fill in the position of Head of Client
Service Department in Dilijan Branch."
company 97,job 970,7283.405337800694,6263.869595932681,internship,tertiary,-33.977061784255305,151.08523812946058,"['Other', 'Banking & Finance Law', 'Pharmaceuticals & Medical Devices', 'Analysis & Reporting']","Seven Smarts is looking for Customer Care Specialists,
with excellent knowledge of English language. Candidates should be able
to speak to US customers, understand their needs, provide basic
consultation on company's 2 products and write down tasks for development
team. This is night shift position, and work hours will be from 6PM till
3AM, with 1 hour break. Company will provide transportation after working
hours."
company 97,job 971,1546.1292817098392,1215.7982333957827,full time,masters,-34.08025678111799,151.2463102536874,"['Receptionists', 'Gaming']","Les Laboratoires Servier is looking for an
enthusiastic, self-motivated personality, who will combine excellent
interpersonal and organizational skills and have the ability to adapt to
an international environment."
company 97,job 972,9256.438648447727,3142.352898346644,internship,tertiary,-34.068926158279105,151.10853361229135,['Data Entry & Word Processing'],"Joomag AM LLC is looking for a proactive, highly
motivated Senior iOS Developer to share his/ her expertise in application
and framework development."
company 97,job 973,8209.824637580597,2185.7342847087534,apprenticeship,postgraduate,-33.66998357754984,151.15762896966822,"['Residential Leasing & Property Management', 'All Engineering ']","The incubment will work in the Administrative Services
Department providing support in computer troubleshooting."
company 97,job 974,8859.256731506679,7710.993984687019,casual,masters,-33.87680747322235,151.46502060407207,"['Compliance & Risk', 'Navy', 'All Sales ', 'Volunteer Coordination & Support', 'Generalists - Law Firm']","IREX currently seeks to fill the position of a
temporary part-time trainer for the Internet Access and Training
Program.  The IREX/IATP trainer will be based in Gyumri and will provide
management and guidance in issues concerning trainings development."
company 97,job 975,5358.953425816396,2763.3058223800713,full time,postgraduate,-33.60467907325575,151.12238253082828,['Assessment'],"Baldi Retail is seeking for a PHP developer to deal
with the companys web projects."
company 97,job 976,9813.813963829294,5051.332779706251,casual,masters,-33.89103635775761,151.1747817735754,"['Teaching - Secondary', 'Child Welfare, Youth & Family Services ', 'Accounts Receivable/Credit Control', 'Bookkeeping & Small Practice Accounting']","We are seeking for several candidates for the Software
Engineer position to join our partner company's Embedded System
Development team. The candidate will be working as part of a small,
dynamic team and will be responsible for designing, coding, and testing
embedded systems related functionality. Another necessary aspect of the
position will be a problem isolation and timely resolution of issues with
existing drivers, working with the Applications Engineering Team for
field deployed releases."
